card_id,account_id,customer_id,card_number_masked,card_type,network,issue_date,expiry_date,credit_limit,available_limit,card_status
CARD000806,ACC000431,CUST000349,XXXX-XXXX-XXXX-7609,Debit,Visa,2022-10-18,2027-10-18,0,0.0,Active
CARD000807,ACC000431,CUST000349,XXXX-XXXX-XXXX-9267,Credit,Visa,2022-10-30,2027-10-30,100000,85216.68,Active
CARD000808,ACC000432,CUST000191,XXXX-XXXX-XXXX-1612,Debit,Mastercard,2022-06-17,2027-06-17,0,0.0,Active
CARD000809,ACC000432,CUST000191,XXXX-XXXX-XXXX-1796,Credit,RuPay,2023-05-10,2028-05-10,200000,92025.05,Expired
CARD000810,ACC000433,CUST000051,XXXX-XXXX-XXXX-2771,Debit,RuPay,2022-06-05,2027-06-05,0,0.0,Active
CARD000811,ACC000433,CUST000051,XXXX-XXXX-XXXX-8279,Credit,Mastercard,2023-01-13,2028-01-13,50000,25858.76,Active
CARD000812,ACC000434,CUST000310,XXXX-XXXX-XXXX-8772,Debit,RuPay,2021-05-23,2026-05-23,0,0.0,Active
CARD000813,ACC000434,CUST000310,XXXX-XXXX-XXXX-9524,Credit,Mastercard,2021-08-04,2026-08-04,50000,39460.92,Active
CARD000814,ACC000435,CUST000421,XXXX-XXXX-XXXX-3247,Debit,Mastercard,2019-10-18,2024-10-18,0,0.0,Active
CARD000815,ACC000435,CUST000421,XXXX-XXXX-XXXX-2928,Credit,Mastercard,2020-09-06,2025-09-06,50000,32094.53,Active
CARD000816,ACC000436,CUST000269,XXXX-XXXX-XXXX-9154,Debit,Visa,2021-03-03,2026-03-03,0,0.0,Active
CARD000817,ACC000436,CUST000269,XXXX-XXXX-XXXX-6864,Credit,RuPay,2021-07-11,2026-07-11,200000,83590.17,Active
CARD000818,ACC000437,CUST000471,XXXX-XXXX-XXXX-1645,Debit,RuPay,2023-02-22,2028-02-22,0,0.0,Active
CARD000819,ACC000437,CUST000471,XXXX-XXXX-XXXX-6416,Credit,Visa,2023-11-20,2028-11-20,100000,51825.73,Active
CARD000820,ACC000438,CUST000016,XXXX-XXXX-XXXX-2458,Debit,Visa,2024-01-23,2029-01-23,0,0.0,Active
CARD000821,ACC000438,CUST000016,XXXX-XXXX-XXXX-9383,Credit,Visa,2024-03-18,2029-03-18,500000,447799.43,Active
CARD000822,ACC000439,CUST000177,XXXX-XXXX-XXXX-5192,Debit,RuPay,2020-01-09,2025-01-09,0,0.0,Active
CARD000823,ACC000439,CUST000177,XXXX-XXXX-XXXX-2635,Credit,Visa,2020-03-01,2025-03-01,200000,163022.5,Active
CARD000824,ACC000440,CUST000400,XXXX-XXXX-XXXX-5760,Debit,Mastercard,2021-08-07,2026-08-07,0,0.0,Active
CARD000825,ACC000440,CUST000400,XXXX-XXXX-XXXX-2556,Credit,Visa,2021-10-08,2026-10-08,200000,140360.67,Active
CARD000826,ACC000441,CUST000400,XXXX-XXXX-XXXX-3793,Debit,Mastercard,2024-04-29,2029-04-29,0,0.0,Active
CARD000827,ACC000441,CUST000400,XXXX-XXXX-XXXX-2522,Credit,Mastercard,2024-10-09,2029-10-09,500000,165718.8,Active
CARD000828,ACC000442,CUST000130,XXXX-XXXX-XXXX-2865,Debit,Mastercard,2022-02-06,2027-02-06,0,0.0,Active
CARD000829,ACC000442,CUST000130,XXXX-XXXX-XXXX-8835,Credit,Mastercard,2022-09-16,2027-09-16,500000,404858.42,Active
CARD000830,ACC000443,CUST000112,XXXX-XXXX-XXXX-3732,Debit,Visa,2023-07-10,2028-07-10,0,0.0,Active
CARD000831,ACC000443,CUST000112,XXXX-XXXX-XXXX-2699,Credit,Mastercard,2023-10-04,2028-10-04,50000,15645.08,Active
CARD000832,ACC000444,CUST000432,XXXX-XXXX-XXXX-8178,Debit,Visa,2022-03-18,2027-03-18,0,0.0,Active
CARD000833,ACC000444,CUST000432,XXXX-XXXX-XXXX-8914,Credit,Mastercard,2022-06-07,2027-06-07,200000,114409.82,Active
CARD000834,ACC000445,CUST000142,XXXX-XXXX-XXXX-8220,Debit,Visa,2021-12-18,2026-12-18,0,0.0,Active
CARD000835,ACC000445,CUST000142,XXXX-XXXX-XXXX-4669,Credit,RuPay,2022-09-29,2027-09-29,200000,198269.57,Active
CARD000836,ACC000446,CUST000030,XXXX-XXXX-XXXX-9570,Debit,RuPay,2023-07-30,2028-07-30,0,0.0,Active
CARD000837,ACC000446,CUST000030,XXXX-XXXX-XXXX-8895,Credit,Mastercard,2023-12-18,2028-12-18,50000,34850.32,Active
CARD000838,ACC000447,CUST000152,XXXX-XXXX-XXXX-7305,Debit,Visa,2023-05-30,2028-05-30,0,0.0,Active
CARD000839,ACC000448,CUST000176,XXXX-XXXX-XXXX-1894,Debit,Visa,2025-01-15,2030-01-15,0,0.0,Active
CARD000840,ACC000448,CUST000176,XXXX-XXXX-XXXX-9123,Credit,Visa,2025-09-25,2030-09-25,100000,64610.27,Active
CARD000841,ACC000449,CUST000433,XXXX-XXXX-XXXX-6253,Debit,Visa,2021-01-26,2026-01-26,0,0.0,Active
CARD000842,ACC000449,CUST000433,XXXX-XXXX-XXXX-7203,Credit,Mastercard,2021-06-04,2026-06-04,200000,192950.9,Active
CARD000843,ACC000450,CUST000414,XXXX-XXXX-XXXX-8521,Debit,Mastercard,2022-10-08,2027-10-08,0,0.0,Active
CARD000844,ACC000450,CUST000414,XXXX-XXXX-XXXX-8324,Credit,Mastercard,2023-07-18,2028-07-18,500000,469193.05,Active
CARD000845,ACC000451,CUST000216,XXXX-XXXX-XXXX-1291,Debit,Visa,2021-12-18,2026-12-18,0,0.0,Active
CARD000846,ACC000451,CUST000216,XXXX-XXXX-XXXX-2489,Credit,RuPay,2022-01-02,2027-01-02,50000,30500.41,Blocked
CARD000847,ACC000452,CUST000444,XXXX-XXXX-XXXX-5990,Debit,RuPay,2019-11-08,2024-11-08,0,0.0,Active
CARD000848,ACC000452,CUST000444,XXXX-XXXX-XXXX-1889,Credit,Visa,2020-05-22,2025-05-22,500000,167375.7,Active
CARD000849,ACC000453,CUST000196,XXXX-XXXX-XXXX-8751,Debit,RuPay,2020-09-19,2025-09-19,0,0.0,Active
CARD000850,ACC000453,CUST000196,XXXX-XXXX-XXXX-1035,Credit,Mastercard,2021-01-30,2026-01-30,500000,460091.82,Active
CARD000851,ACC000454,CUST000458,XXXX-XXXX-XXXX-5783,Debit,RuPay,2022-08-08,2027-08-08,0,0.0,Active
CARD000852,ACC000454,CUST000458,XXXX-XXXX-XXXX-9067,Credit,Visa,2022-11-10,2027-11-10,50000,48397.77,Active
CARD000853,ACC000455,CUST000091,XXXX-XXXX-XXXX-7704,Debit,Visa,2024-02-18,2029-02-18,0,0.0,Active
CARD000854,ACC000455,CUST000091,XXXX-XXXX-XXXX-4532,Credit,Mastercard,2024-09-13,2029-09-13,100000,86871.96,Active
CARD000855,ACC000456,CUST000082,XXXX-XXXX-XXXX-6536,Debit,Visa,2020-01-02,2025-01-02,0,0.0,Active
CARD000856,ACC000456,CUST000082,XXXX-XXXX-XXXX-3018,Credit,Mastercard,2020-11-22,2025-11-22,50000,17568.07,Active
CARD000857,ACC000457,CUST000495,XXXX-XXXX-XXXX-9260,Debit,Visa,2025-01-13,2030-01-13,0,0.0,Blocked
CARD000858,ACC000458,CUST000388,XXXX-XXXX-XXXX-9689,Debit,RuPay,2019-01-17,2024-01-17,0,0.0,Active
CARD000859,ACC000458,CUST000388,XXXX-XXXX-XXXX-9328,Credit,Visa,2019-10-21,2024-10-21,500000,206414.36,Active
CARD000860,ACC000459,CUST000053,XXXX-XXXX-XXXX-3103,Debit,Visa,2020-11-20,2025-11-20,0,0.0,Active
CARD000861,ACC000459,CUST000053,XXXX-XXXX-XXXX-7859,Credit,RuPay,2021-06-29,2026-06-29,200000,129424.58,Active
CARD000862,ACC000460,CUST000373,XXXX-XXXX-XXXX-5067,Debit,Mastercard,2023-12-06,2028-12-06,0,0.0,Active
CARD000863,ACC000460,CUST000373,XXXX-XXXX-XXXX-3185,Credit,Visa,2024-07-30,2029-07-30,200000,64131.17,Active
CARD000864,ACC000461,CUST000097,XXXX-XXXX-XXXX-9393,Debit,Mastercard,2023-08-02,2028-08-02,0,0.0,Active
CARD000865,ACC000461,CUST000097,XXXX-XXXX-XXXX-4560,Credit,Visa,2024-05-19,2029-05-19,200000,100337.59,Active
CARD000866,ACC000462,CUST000376,XXXX-XXXX-XXXX-5760,Debit,RuPay,2020-06-10,2025-06-10,0,0.0,Active
CARD000867,ACC000462,CUST000376,XXXX-XXXX-XXXX-3913,Credit,RuPay,2021-05-16,2026-05-16,100000,31306.52,Active
CARD000868,ACC000463,CUST000328,XXXX-XXXX-XXXX-6281,Debit,RuPay,2019-08-08,2024-08-08,0,0.0,Active
CARD000869,ACC000463,CUST000328,XXXX-XXXX-XXXX-7839,Credit,RuPay,2020-06-11,2025-06-11,200000,121280.77,Active
CARD000870,ACC000464,CUST000011,XXXX-XXXX-XXXX-9747,Debit,Mastercard,2024-01-20,2029-01-20,0,0.0,Active
CARD000871,ACC000465,CUST000106,XXXX-XXXX-XXXX-1209,Debit,RuPay,2022-05-31,2027-05-31,0,0.0,Active
CARD000872,ACC000465,CUST000106,XXXX-XXXX-XXXX-4275,Credit,Mastercard,2022-07-15,2027-07-15,500000,449135.65,Active
CARD000873,ACC000466,CUST000311,XXXX-XXXX-XXXX-5695,Debit,RuPay,2020-03-10,2025-03-10,0,0.0,Active
CARD000874,ACC000466,CUST000311,XXXX-XXXX-XXXX-4342,Credit,RuPay,2020-09-02,2025-09-02,50000,25829.18,Active
CARD000875,ACC000467,CUST000055,XXXX-XXXX-XXXX-8415,Debit,Visa,2022-01-08,2027-01-08,0,0.0,Active
CARD000876,ACC000467,CUST000055,XXXX-XXXX-XXXX-7371,Credit,Visa,2022-10-26,2027-10-26,100000,48031.11,Active
CARD000877,ACC000468,CUST000083,XXXX-XXXX-XXXX-5712,Debit,RuPay,2021-05-25,2026-05-25,0,0.0,Active
CARD000878,ACC000468,CUST000083,XXXX-XXXX-XXXX-1881,Credit,Visa,2021-11-06,2026-11-06,500000,364355.87,Active
CARD000879,ACC000469,CUST000465,XXXX-XXXX-XXXX-8259,Debit,Visa,2024-07-22,2029-07-22,0,0.0,Active
CARD000880,ACC000469,CUST000465,XXXX-XXXX-XXXX-4218,Credit,RuPay,2025-05-21,2030-05-21,200000,94284.92,Blocked
CARD000881,ACC000470,CUST000371,XXXX-XXXX-XXXX-8353,Debit,Visa,2021-08-13,2026-08-13,0,0.0,Expired
CARD000882,ACC000471,CUST000052,XXXX-XXXX-XXXX-4063,Debit,Visa,2022-04-07,2027-04-07,0,0.0,Active
CARD000883,ACC000471,CUST000052,XXXX-XXXX-XXXX-5572,Credit,RuPay,2022-12-10,2027-12-10,50000,36798.06,Active
CARD000884,ACC000472,CUST000049,XXXX-XXXX-XXXX-5178,Debit,Visa,2019-02-14,2024-02-14,0,0.0,Active
CARD000885,ACC000472,CUST000049,XXXX-XXXX-XXXX-1833,Credit,RuPay,2019-08-23,2024-08-23,100000,97204.16,Active
CARD000886,ACC000473,CUST000225,XXXX-XXXX-XXXX-5934,Debit,Mastercard,2020-02-06,2025-02-06,0,0.0,Active
CARD000887,ACC000473,CUST000225,XXXX-XXXX-XXXX-9608,Credit,Visa,2020-07-26,2025-07-26,200000,189796.69,Blocked
CARD000888,ACC000474,CUST000493,XXXX-XXXX-XXXX-2117,Debit,RuPay,2024-05-28,2029-05-28,0,0.0,Active
CARD000889,ACC000474,CUST000493,XXXX-XXXX-XXXX-4495,Credit,RuPay,2024-10-02,2029-10-02,500000,467819.06,Active
CARD000890,ACC000475,CUST000357,XXXX-XXXX-XXXX-5809,Debit,Visa,2020-10-25,2025-10-25,0,0.0,Blocked
CARD000891,ACC000475,CUST000357,XXXX-XXXX-XXXX-1144,Credit,Visa,2021-10-11,2026-10-11,500000,151179.12,Active
CARD000892,ACC000476,CUST000348,XXXX-XXXX-XXXX-4937,Debit,RuPay,2023-01-22,2028-01-22,0,0.0,Active
CARD000893,ACC000476,CUST000348,XXXX-XXXX-XXXX-7248,Credit,Visa,2023-07-21,2028-07-21,100000,32877.22,Active
CARD000894,ACC000477,CUST000499,XXXX-XXXX-XXXX-5633,Debit,Visa,2024-07-09,2029-07-09,0,0.0,Active
CARD000895,ACC000477,CUST000499,XXXX-XXXX-XXXX-8300,Credit,Mastercard,2025-04-08,2030-04-08,200000,127996.73,Active
CARD000896,ACC000478,CUST000336,XXXX-XXXX-XXXX-4154,Debit,Mastercard,2024-12-17,2029-12-17,0,0.0,Active
CARD000897,ACC000478,CUST000336,XXXX-XXXX-XXXX-9736,Credit,Visa,2025-09-20,2030-09-20,50000,44141.18,Active
CARD000898,ACC000479,CUST000448,XXXX-XXXX-XXXX-4492,Debit,RuPay,2020-02-01,2025-02-01,0,0.0,Active
CARD000899,ACC000479,CUST000448,XXXX-XXXX-XXXX-2181,Credit,RuPay,2020-10-04,2025-10-04,50000,42804.72,Active
CARD000900,ACC000480,CUST000347,XXXX-XXXX-XXXX-8523,Debit,RuPay,2019-08-12,2024-08-12,0,0.0,Active
CARD000901,ACC000480,CUST000347,XXXX-XXXX-XXXX-5127,Credit,RuPay,2019-12-11,2024-12-11,50000,47436.32,Active
CARD000902,ACC000481,CUST000437,XXXX-XXXX-XXXX-4729,Debit,Mastercard,2024-08-01,2029-08-01,0,0.0,Active
CARD000903,ACC000482,CUST000115,XXXX-XXXX-XXXX-7626,Debit,Mastercard,2021-09-03,2026-09-03,0,0.0,Active
CARD000904,ACC000482,CUST000115,XXXX-XXXX-XXXX-1096,Credit,RuPay,2022-06-19,2027-06-19,500000,264345.44,Active
CARD000905,ACC000483,CUST000439,XXXX-XXXX-XXXX-1745,Debit,RuPay,2024-08-01,2029-08-01,0,0.0,Active
CARD000906,ACC000483,CUST000439,XXXX-XXXX-XXXX-5748,Credit,RuPay,2024-10-22,2029-10-22,200000,70073.31,Active
CARD000907,ACC000484,CUST000001,XXXX-XXXX-XXXX-5612,Debit,Mastercard,2022-06-03,2027-06-03,0,0.0,Active
CARD000908,ACC000484,CUST000001,XXXX-XXXX-XXXX-4602,Credit,Visa,2023-03-31,2028-03-31,50000,33410.43,Active
CARD000909,ACC000485,CUST000175,XXXX-XXXX-XXXX-9941,Debit,Mastercard,2021-07-27,2026-07-27,0,0.0,Blocked
CARD000910,ACC000485,CUST000175,XXXX-XXXX-XXXX-7113,Credit,Visa,2022-06-28,2027-06-28,100000,79136.04,Active
CARD000911,ACC000486,CUST000367,XXXX-XXXX-XXXX-3316,Debit,Visa,2020-04-29,2025-04-29,0,0.0,Active
CARD000912,ACC000486,CUST000367,XXXX-XXXX-XXXX-5992,Credit,Visa,2020-06-24,2025-06-24,500000,311996.78,Active
CARD000913,ACC000487,CUST000425,XXXX-XXXX-XXXX-6633,Debit,Visa,2024-12-06,2029-12-06,0,0.0,Active
CARD000914,ACC000487,CUST000425,XXXX-XXXX-XXXX-5140,Credit,Visa,2025-03-31,2030-03-31,100000,88733.19,Active
CARD000915,ACC000488,CUST000072,XXXX-XXXX-XXXX-1891,Debit,RuPay,2023-08-25,2028-08-25,0,0.0,Active
CARD000916,ACC000488,CUST000072,XXXX-XXXX-XXXX-5107,Credit,Visa,2023-10-07,2028-10-07,50000,39827.16,Active
CARD000917,ACC000489,CUST000437,XXXX-XXXX-XXXX-8982,Debit,Mastercard,2021-03-09,2026-03-09,0,0.0,Active
CARD000918,ACC000489,CUST000437,XXXX-XXXX-XXXX-2143,Credit,Visa,2022-02-01,2027-02-01,100000,92996.85,Active
CARD000919,ACC000490,CUST000429,XXXX-XXXX-XXXX-6379,Debit,RuPay,2024-02-03,2029-02-03,0,0.0,Active
CARD000920,ACC000491,CUST000256,XXXX-XXXX-XXXX-3496,Debit,RuPay,2023-11-30,2028-11-30,0,0.0,Active
CARD000921,ACC000491,CUST000256,XXXX-XXXX-XXXX-1079,Credit,Mastercard,2024-03-03,2029-03-03,200000,65787.75,Active
CARD000922,ACC000492,CUST000091,XXXX-XXXX-XXXX-8145,Debit,Mastercard,2020-06-16,2025-06-16,0,0.0,Active
CARD000923,ACC000492,CUST000091,XXXX-XXXX-XXXX-8863,Credit,Mastercard,2020-12-25,2025-12-25,100000,52429.39,Active
CARD000924,ACC000493,CUST000259,XXXX-XXXX-XXXX-6004,Debit,Mastercard,2021-11-06,2026-11-06,0,0.0,Active
CARD000925,ACC000493,CUST000259,XXXX-XXXX-XXXX-5597,Credit,Visa,2021-12-23,2026-12-23,100000,54811.39,Active
CARD000926,ACC000494,CUST000413,XXXX-XXXX-XXXX-5312,Debit,RuPay,2024-10-05,2029-10-05,0,0.0,Active
CARD000927,ACC000494,CUST000413,XXXX-XXXX-XXXX-9309,Credit,RuPay,2024-11-07,2029-11-07,50000,24540.11,Active
CARD000928,ACC000495,CUST000378,XXXX-XXXX-XXXX-7637,Debit,RuPay,2021-04-20,2026-04-20,0,0.0,Active
CARD000929,ACC000495,CUST000378,XXXX-XXXX-XXXX-9842,Credit,Mastercard,2022-02-04,2027-02-04,50000,30694.21,Active
CARD000930,ACC000496,CUST000345,XXXX-XXXX-XXXX-6993,Debit,Mastercard,2021-01-02,2026-01-02,0,0.0,Active
CARD000931,ACC000496,CUST000345,XXXX-XXXX-XXXX-9362,Credit,Visa,2021-10-11,2026-10-11,200000,181256.62,Active
CARD000932,ACC000497,CUST000390,XXXX-XXXX-XXXX-1173,Debit,RuPay,2023-09-22,2028-09-22,0,0.0,Active
CARD000933,ACC000497,CUST000390,XXXX-XXXX-XXXX-8310,Credit,Visa,2023-12-16,2028-12-16,100000,46995.58,Active
CARD000934,ACC000498,CUST000268,XXXX-XXXX-XXXX-3395,Debit,RuPay,2019-09-05,2024-09-05,0,0.0,Active
CARD000935,ACC000498,CUST000268,XXXX-XXXX-XXXX-4796,Credit,Visa,2020-05-11,2025-05-11,200000,194341.22,Active
CARD000936,ACC000499,CUST000147,XXXX-XXXX-XXXX-1701,Debit,RuPay,2019-09-19,2024-09-19,0,0.0,Active
CARD000937,ACC000499,CUST000147,XXXX-XXXX-XXXX-1760,Credit,Visa,2020-05-31,2025-05-31,200000,145666.96,Expired
CARD000938,ACC000500,CUST000232,XXXX-XXXX-XXXX-2691,Debit,RuPay,2021-07-17,2026-07-17,0,0.0,Blocked
CARD000939,ACC000500,CUST000232,XXXX-XXXX-XXXX-9918,Credit,RuPay,2021-12-18,2026-12-18,200000,83117.88,Active
CARD000940,ACC000501,CUST000357,XXXX-XXXX-XXXX-7201,Debit,Mastercard,2023-05-02,2028-05-02,0,0.0,Active
CARD000941,ACC000501,CUST000357,XXXX-XXXX-XXXX-4651,Credit,RuPay,2023-11-20,2028-11-20,50000,31916.8,Active
CARD000942,ACC000502,CUST000495,XXXX-XXXX-XXXX-6653,Debit,Mastercard,2021-11-21,2026-11-21,0,0.0,Active
CARD000943,ACC000502,CUST000495,XXXX-XXXX-XXXX-8207,Credit,Visa,2022-02-04,2027-02-04,50000,32435.71,Active
CARD000944,ACC000503,CUST000425,XXXX-XXXX-XXXX-5600,Debit,Visa,2023-03-03,2028-03-03,0,0.0,Active
CARD000945,ACC000503,CUST000425,XXXX-XXXX-XXXX-4773,Credit,Mastercard,2023-05-16,2028-05-16,100000,74644.39,Active
CARD000946,ACC000504,CUST000494,XXXX-XXXX-XXXX-2856,Debit,Mastercard,2019-11-25,2024-11-25,0,0.0,Active
CARD000947,ACC000504,CUST000494,XXXX-XXXX-XXXX-7732,Credit,Visa,2020-02-22,2025-02-22,500000,426253.62,Active
CARD000948,ACC000505,CUST000021,XXXX-XXXX-XXXX-3639,Debit,Visa,2020-06-20,2025-06-20,0,0.0,Active
CARD000949,ACC000505,CUST000021,XXXX-XXXX-XXXX-1916,Credit,Visa,2020-09-29,2025-09-29,50000,18822.08,Active
CARD000950,ACC000506,CUST000364,XXXX-XXXX-XXXX-9464,Debit,Mastercard,2022-08-19,2027-08-19,0,0.0,Active
CARD000951,ACC000507,CUST000339,XXXX-XXXX-XXXX-1305,Debit,RuPay,2023-01-24,2028-01-24,0,0.0,Active
CARD000952,ACC000507,CUST000339,XXXX-XXXX-XXXX-8359,Credit,RuPay,2023-05-26,2028-05-26,200000,67384.46,Expired
CARD000953,ACC000508,CUST000095,XXXX-XXXX-XXXX-8891,Debit,Visa,2020-11-10,2025-11-10,0,0.0,Active
CARD000954,ACC000508,CUST000095,XXXX-XXXX-XXXX-3979,Credit,RuPay,2021-09-07,2026-09-07,500000,289706.45,Active
CARD000955,ACC000509,CUST000453,XXXX-XXXX-XXXX-3747,Debit,RuPay,2023-01-25,2028-01-25,0,0.0,Active
CARD000956,ACC000509,CUST000453,XXXX-XXXX-XXXX-4765,Credit,Mastercard,2023-03-23,2028-03-23,500000,291213.32,Active
CARD000957,ACC000510,CUST000288,XXXX-XXXX-XXXX-1271,Debit,Visa,2019-02-09,2024-02-09,0,0.0,Active
CARD000958,ACC000510,CUST000288,XXXX-XXXX-XXXX-2577,Credit,Visa,2020-01-12,2025-01-12,500000,210720.04,Active
CARD000959,ACC000511,CUST000315,XXXX-XXXX-XXXX-1639,Debit,RuPay,2019-07-02,2024-07-02,0,0.0,Active
CARD000960,ACC000511,CUST000315,XXXX-XXXX-XXXX-9835,Credit,Visa,2019-09-17,2024-09-17,50000,46738.35,Active
CARD000961,ACC000512,CUST000132,XXXX-XXXX-XXXX-8069,Debit,RuPay,2024-11-11,2029-11-11,0,0.0,Active
CARD000962,ACC000512,CUST000132,XXXX-XXXX-XXXX-4759,Credit,Mastercard,2025-06-24,2030-06-24,50000,25582.5,Active
CARD000963,ACC000513,CUST000152,XXXX-XXXX-XXXX-6742,Debit,RuPay,2024-10-17,2029-10-17,0,0.0,Active
CARD000964,ACC000513,CUST000152,XXXX-XXXX-XXXX-8817,Credit,Visa,2025-03-14,2030-03-14,50000,35107.87,Active
CARD000965,ACC000514,CUST000276,XXXX-XXXX-XXXX-5641,Debit,RuPay,2021-05-15,2026-05-15,0,0.0,Active
CARD000966,ACC000514,CUST000276,XXXX-XXXX-XXXX-1116,Credit,RuPay,2021-06-14,2026-06-14,500000,409768.26,Active
CARD000967,ACC000515,CUST000276,XXXX-XXXX-XXXX-1117,Debit,Mastercard,2023-12-04,2028-12-04,0,0.0,Active
CARD000968,ACC000515,CUST000276,XXXX-XXXX-XXXX-3535,Credit,Mastercard,2024-02-10,2029-02-10,200000,142761.69,Active
CARD000969,ACC000516,CUST000170,XXXX-XXXX-XXXX-5281,Debit,RuPay,2021-01-07,2026-01-07,0,0.0,Active
CARD000970,ACC000517,CUST000133,XXXX-XXXX-XXXX-5514,Debit,RuPay,2023-07-26,2028-07-26,0,0.0,Active
CARD000971,ACC000517,CUST000133,XXXX-XXXX-XXXX-8904,Credit,Visa,2024-05-25,2029-05-25,100000,71074.03,Active
CARD000972,ACC000518,CUST000004,XXXX-XXXX-XXXX-8925,Debit,Mastercard,2019-07-23,2024-07-23,0,0.0,Expired
CARD000973,ACC000518,CUST000004,XXXX-XXXX-XXXX-3262,Credit,RuPay,2020-02-24,2025-02-24,200000,91612.77,Active
CARD000974,ACC000519,CUST000352,XXXX-XXXX-XXXX-8317,Debit,RuPay,2023-12-05,2028-12-05,0,0.0,Active
CARD000975,ACC000519,CUST000352,XXXX-XXXX-XXXX-6544,Credit,RuPay,2024-07-20,2029-07-20,50000,42493.97,Active
CARD000976,ACC000520,CUST000274,XXXX-XXXX-XXXX-1852,Debit,Visa,2022-05-14,2027-05-14,0,0.0,Active
CARD000977,ACC000520,CUST000274,XXXX-XXXX-XXXX-8727,Credit,RuPay,2022-08-05,2027-08-05,50000,21847.07,Active
CARD000978,ACC000521,CUST000444,XXXX-XXXX-XXXX-5310,Debit,Visa,2019-02-17,2024-02-17,0,0.0,Active
CARD000979,ACC000521,CUST000444,XXXX-XXXX-XXXX-9536,Credit,Mastercard,2019-10-08,2024-10-08,50000,24642.69,Active
CARD000980,ACC000522,CUST000294,XXXX-XXXX-XXXX-1941,Debit,Visa,2020-01-03,2025-01-03,0,0.0,Active
CARD000981,ACC000522,CUST000294,XXXX-XXXX-XXXX-5685,Credit,Visa,2020-10-05,2025-10-05,500000,496251.36,Active
CARD000982,ACC000523,CUST000109,XXXX-XXXX-XXXX-9364,Debit,RuPay,2024-10-19,2029-10-19,0,0.0,Active
CARD000983,ACC000523,CUST000109,XXXX-XXXX-XXXX-4919,Credit,RuPay,2025-05-02,2030-05-02,100000,52818.29,Active
CARD000984,ACC000524,CUST000100,XXXX-XXXX-XXXX-2422,Debit,Mastercard,2019-08-16,2024-08-16,0,0.0,Active
CARD000985,ACC000524,CUST000100,XXXX-XXXX-XXXX-4281,Credit,RuPay,2020-04-04,2025-04-04,200000,106247.31,Active
CARD000986,ACC000525,CUST000035,XXXX-XXXX-XXXX-2124,Debit,Visa,2024-07-10,2029-07-10,0,0.0,Active
CARD000987,ACC000525,CUST000035,XXXX-XXXX-XXXX-4707,Credit,RuPay,2024-12-06,2029-12-06,200000,151353.49,Blocked
CARD000988,ACC000526,CUST000146,XXXX-XXXX-XXXX-7618,Debit,RuPay,2022-08-08,2027-08-08,0,0.0,Active
CARD000989,ACC000526,CUST000146,XXXX-XXXX-XXXX-2185,Credit,RuPay,2022-10-17,2027-10-17,100000,71500.58,Active
CARD000990,ACC000527,CUST000300,XXXX-XXXX-XXXX-2917,Debit,RuPay,2022-08-18,2027-08-18,0,0.0,Blocked
CARD000991,ACC000527,CUST000300,XXXX-XXXX-XXXX-8923,Credit,Visa,2023-02-27,2028-02-27,200000,102813.14,Active
CARD000992,ACC000528,CUST000365,XXXX-XXXX-XXXX-8517,Debit,RuPay,2023-02-11,2028-02-11,0,0.0,Active
CARD000993,ACC000528,CUST000365,XXXX-XXXX-XXXX-2106,Credit,Mastercard,2023-06-23,2028-06-23,50000,33131.04,Active
CARD000994,ACC000529,CUST000229,XXXX-XXXX-XXXX-4767,Debit,Mastercard,2020-03-28,2025-03-28,0,0.0,Active
CARD000995,ACC000529,CUST000229,XXXX-XXXX-XXXX-5314,Credit,Visa,2020-04-24,2025-04-24,200000,127689.41,Active
CARD000996,ACC000530,CUST000424,XXXX-XXXX-XXXX-6603,Debit,Visa,2021-12-26,2026-12-26,0,0.0,Active
CARD000997,ACC000530,CUST000424,XXXX-XXXX-XXXX-4580,Credit,RuPay,2022-07-13,2027-07-13,100000,66641.12,Active
CARD000998,ACC000531,CUST000324,XXXX-XXXX-XXXX-4115,Debit,Mastercard,2023-08-17,2028-08-17,0,0.0,Active
CARD000999,ACC000531,CUST000324,XXXX-XXXX-XXXX-4387,Credit,Visa,2023-12-30,2028-12-30,100000,48519.97,Active
CARD001000,ACC000532,CUST000458,XXXX-XXXX-XXXX-6833,Debit,Visa,2020-09-07,2025-09-07,0,0.0,Active
CARD001001,ACC000532,CUST000458,XXXX-XXXX-XXXX-1108,Credit,RuPay,2021-06-09,2026-06-09,50000,17793.42,Blocked
CARD001002,ACC000533,CUST000439,XXXX-XXXX-XXXX-8901,Debit,Mastercard,2024-10-18,2029-10-18,0,0.0,Active
CARD001003,ACC000533,CUST000439,XXXX-XXXX-XXXX-5501,Credit,Mastercard,2025-08-11,2030-08-11,500000,185657.58,Active
CARD001004,ACC000534,CUST000435,XXXX-XXXX-XXXX-9374,Debit,Mastercard,2020-12-04,2025-12-04,0,0.0,Active
CARD001005,ACC000534,CUST000435,XXXX-XXXX-XXXX-8836,Credit,RuPay,2021-07-14,2026-07-14,100000,96209.63,Active
CARD001006,ACC000535,CUST000290,XXXX-XXXX-XXXX-7450,Debit,RuPay,2024-06-14,2029-06-14,0,0.0,Active
CARD001007,ACC000535,CUST000290,XXXX-XXXX-XXXX-8537,Credit,Mastercard,2025-03-25,2030-03-25,500000,158222.48,Active
